user ID,meal transaction ID,paid at,restaurant ID,cuisine,revenue,ambience,rating,award winning dishes,number of reviews
1272,13963,2022-03-11T02:36:10.758130,64,Breakfast and brunch,100,casual,3,2,22
875,13964,2022-03-11T02:36:10.758134,65,Burgers,200,bar,0,0,31
1038,13965,2022-03-11T02:36:10.758138,66,Seafood,200,family friendly,2,4,99
566,13966,2022-03-11T02:36:10.758143,67,Burgers,200,family friendly,2,4,87
723,13967,2022-03-11T02:36:10.758147,68,Steakhouse,300,family friendly,4,2,88
776,13968,2022-03-11T02:36:10.758151,69,Steakhouse,300,family friendly,4,2,88
346,13969,2022-03-11T02:36:10.758155,70,Seafood,200,fancy,4,4,70
283,13970,2022-03-11T02:36:10.758160,71,Breakfast and brunch,100,family friendly,4,4,99
451,13971,2022-03-11T02:36:10.758164,72,Tapas,200,bar,1,0,13
1343,13972,2022-03-11T02:36:10.758168,73,Steakhouse,100,bar,2,1,12
357,13973,2022-03-11T02:36:10.758172,74,Breakfast and brunch,100,casual,4,2,6
214,13974,2022-03-11T02:36:10.758176,75,Breakfast and brunch,100,family friendly,4,4,91
1297,13975,2022-03-11T02:36:10.758181,76,Tapas,200,casual,1,2,6
441,13976,2022-03-11T02:36:10.758185,77,Tapas,200,bar,0,0,21
636,13977,2022-03-11T02:36:10.758189,78,Burgers,100,family friendly,2,2,84
583,13978,2022-03-11T02:36:10.758193,79,Breakfast and brunch,100,family friendly,4,4,92
62,13979,2022-03-11T02:36:10.758197,80,Breakfast and brunch,300,bar,0,0,40
794,13980,2022-03-11T02:36:10.758202,81,Breakfast and brunch,100,casual,3,2,4
466,13981,2022-03-11T02:36:10.758206,82,Seafood,100,family friendly,2,2,83
770,13982,2022-03-11T02:36:10.758210,83,Burgers,100,bar,2,0,19
848,13983,2022-03-11T02:36:10.758217,84,Burgers,100,casual,4,2,26
54,13984,2022-03-11T02:36:10.758222,85,Burgers,100,romantic,2,2,48
496,13985,2022-03-11T02:36:10.758226,86,Tapas,300,family friendly,4,2,86
722,13986,2022-03-11T02:36:10.758231,87,Burgers,100,bar,2,1,26
663,13987,2022-03-11T02:36:10.758235,88,Seafood,300,romantic,1,0,52
479,13988,2022-03-11T02:36:10.758239,89,Breakfast and brunch,100,family friendly,2,2,94
1367,13989,2022-03-11T02:36:10.758244,90,Tapas,200,casual,2,2,17
32,13990,2022-03-11T02:36:10.758248,91,Steakhouse,100,romantic,0,0,48
1072,13991,2022-03-11T02:36:10.758252,92,Tapas,300,romantic,0,2,50
557,13992,2022-03-11T02:36:10.758257,93,Seafood,200,romantic,0,2,31
1330,13993,2022-03-11T02:36:10.758261,94,Breakfast and brunch,100,fancy,4,4,66
1349,13994,2022-03-11T02:36:10.758265,95,Burgers,100,family friendly,4,2,89
555,13995,2022-03-11T02:36:10.758269,96,Steakhouse,200,fancy,4,4,54
1170,13996,2022-03-11T02:36:10.758274,97,Seafood,100,fancy,4,4,75
1329,13997,2022-03-11T02:36:10.758278,98,Breakfast and brunch,200,bar,2,0,12
159,13998,2022-03-11T02:36:10.758282,99,Steakhouse,300,casual,1,2,23
82,13999,2022-03-11T02:36:10.758289,100,Tapas,200,casual,4,2,21
703,14000,2022-03-11T02:36:10.758293,1,Steakhouse,100,casual,2,2,17
860,14001,2022-03-11T02:36:10.758298,2,Breakfast and brunch,300,bar,0,2,18
775,14002,2022-03-11T02:36:10.758302,3,Seafood,100,bar,2,2,28
927,14003,2022-03-11T02:36:10.758306,4,Seafood,100,family friendly,2,2,88
1209,14004,2022-03-11T02:36:10.758310,5,Seafood,100,fancy,4,4,75
456,14005,2022-03-11T02:36:10.758314,6,Burgers,200,family friendly,2,4,90
1100,14006,2022-03-11T02:36:10.758318,7,Tapas,200,bar,1,1,10
115,14007,2022-03-11T02:36:10.758323,8,Seafood,300,romantic,1,2,53
641,14008,2022-03-11T02:36:10.758328,9,Seafood,100,bar,1,1,34
1403,14009,2022-03-11T02:36:10.758332,10,Seafood,100,fancy,4,4,75
888,14010,2022-03-11T02:36:10.758337,11,Breakfast and brunch,300,bar,0,1,37
1299,14011,2022-03-11T02:36:10.758342,12,Breakfast and brunch,100,fancy,4,4,62
324,14012,2022-03-11T02:36:10.758347,13,Steakhouse,300,family friendly,4,4,97
1357,14013,2022-03-11T02:36:10.758351,14,Tapas,200,bar,2,0,15
1239,14014,2022-03-11T02:36:10.758355,15,Breakfast and brunch,100,romantic,2,2,46
1167,14015,2022-03-11T02:36:10.758359,16,Tapas,200,fancy,4,4,68
804,14016,2022-03-11T02:36:10.758363,17,Burgers,100,family friendly,2,4,95
1105,14017,2022-03-11T02:36:10.758367,18,Tapas,300,romantic,0,0,39
66,14018,2022-03-11T02:36:10.758372,19,Steakhouse,300,family friendly,2,4,98
629,14019,2022-03-11T02:36:10.758376,20,Tapas,200,family friendly,2,2,93
171,14020,2022-03-11T02:36:10.758380,21,Steakhouse,100,casual,1,2,5
922,14021,2022-03-11T02:36:10.758384,22,Seafood,100,fancy,4,4,48
168,14022,2022-03-11T02:36:10.758388,23,Steakhouse,300,casual,1,2,10
1380,14023,2022-03-11T02:36:10.758393,24,Breakfast and brunch,100,casual,2,2,0
1303,14024,2022-03-11T02:36:10.758397,25,Burgers,200,fancy,4,4,66
863,14025,2022-03-11T02:36:10.758401,26,Steakhouse,100,romantic,2,2,35
1363,14026,2022-03-11T02:36:10.758406,27,Seafood,300,casual,1,2,17
435,14027,2022-03-11T02:36:10.758410,28,Steakhouse,100,casual,1,2,9
135,14028,2022-03-11T02:36:10.758414,29,Tapas,200,family friendly,4,4,81
1261,14029,2022-03-11T02:36:10.758418,30,Breakfast and brunch,100,fancy,4,4,47
427,14030,2022-03-11T02:36:10.758423,31,Burgers,100,casual,2,2,5
773,14031,2022-03-11T02:36:10.758427,32,Seafood,200,fancy,4,4,62
627,14032,2022-03-11T02:36:10.758431,33,Burgers,100,romantic,2,0,46
7,14033,2022-03-11T02:36:10.758436,34,Breakfast and brunch,100,fancy,4,4,45
60,14034,2022-03-11T02:36:10.758440,35,Burgers,100,romantic,1,0,60
956,14035,2022-03-11T02:36:10.758444,36,Seafood,200,casual,3,2,28
1307,14036,2022-03-11T02:36:10.758449,37,Burgers,100,casual,3,2,14
977,14037,2022-03-11T02:36:10.758453,38,Burgers,200,fancy,4,4,43
581,14038,2022-03-11T02:36:10.758457,39,Breakfast and brunch,100,romantic,2,2,36
754,14039,2022-03-11T02:36:10.758462,40,Steakhouse,200,fancy,4,4,66
805,14040,2022-03-11T02:36:10.758466,41,Tapas,200,fancy,4,4,70
817,14041,2022-03-11T02:36:10.758470,42,Tapas,300,casual,2,2,21
1287,14042,2022-03-11T02:36:10.758475,43,Steakhouse,200,fancy,4,4,60
1404,14043,2022-03-11T02:36:10.758479,44,Tapas,200,bar,1,0,16
1418,14044,2022-03-11T02:36:10.758483,45,Tapas,200,fancy,4,4,35
147,14045,2022-03-11T02:36:10.758487,46,Tapas,200,fancy,4,4,46
772,14046,2022-03-11T02:36:10.758491,47,Steakhouse,100,romantic,1,0,48
545,14047,2022-03-11T02:36:10.758496,48,Burgers,200,fancy,4,4,39
1332,14048,2022-03-11T02:36:10.758500,49,Breakfast and brunch,100,romantic,2,2,48
1415,14049,2022-03-11T02:36:10.758504,50,Tapas,200,fancy,4,4,55
450,14050,2022-03-11T02:36:10.758509,51,Tapas,300,casual,4,2,2
1262,14051,2022-03-11T02:36:10.758513,52,Tapas,300,romantic,1,0,34
153,14052,2022-03-11T02:36:10.758517,53,Burgers,100,romantic,2,0,58
263,14053,2022-03-11T02:36:10.758521,54,Burgers,200,romantic,1,0,30
131,14054,2022-03-11T02:36:10.758526,55,Seafood,100,family friendly,2,4,89
355,14055,2022-03-11T02:36:10.758530,56,Seafood,100,family friendly,2,4,96
704,14056,2022-03-11T02:36:10.758535,57,Tapas,200,fancy,4,4,67
1138,14057,2022-03-11T02:36:10.758539,58,Burgers,200,fancy,4,4,39
657,14058,2022-03-11T02:36:10.758544,59,Breakfast and brunch,100,fancy,4,4,35
1030,14059,2022-03-11T02:36:10.758549,60,Steakhouse,100,bar,1,1,21
497,14060,2022-03-11T02:36:10.758553,61,Burgers,100,family friendly,2,4,98
1015,14061,2022-03-11T02:36:10.758557,62,Tapas,300,family friendly,2,4,87
756,14062,2022-03-11T02:36:10.758563,63,Tapas,300,romantic,2,2,56
624,14063,2022-03-11T02:36:10.758567,64,Burgers,100,casual,3,2,22
640,14064,2022-03-11T02:36:10.758571,65,Breakfast and brunch,200,bar,0,0,31
763,14065,2022-03-11T02:36:10.758575,66,Tapas,200,family friendly,2,4,99
861,14066,2022-03-11T02:36:10.758579,67,Seafood,100,family friendly,2,4,87
1308,14067,2022-03-11T02:36:10.758584,68,Steakhouse,300,family friendly,4,2,88
420,14068,2022-03-11T02:36:10.758588,69,Burgers,200,family friendly,4,2,88
1009,14069,2022-03-11T02:36:10.758592,70,Tapas,200,fancy,4,4,70
110,14070,2022-03-11T02:36:10.758596,71,Breakfast and brunch,100,family friendly,4,4,99
352,14071,2022-03-11T02:36:10.758600,72,Burgers,200,bar,1,0,13
449,14072,2022-03-11T02:36:10.758605,73,Breakfast and brunch,300,bar,2,1,12
426,14073,2022-03-11T02:36:10.758610,74,Seafood,300,casual,4,2,6
890,14074,2022-03-11T02:36:10.758615,75,Steakhouse,300,family friendly,4,4,91
142,14075,2022-03-11T02:36:10.758619,76,Breakfast and brunch,100,casual,1,2,6
819,14076,2022-03-11T02:36:10.758623,77,Seafood,200,bar,0,0,21
566,14077,2022-03-11T02:36:10.758627,78,Steakhouse,300,family friendly,2,2,84
730,14078,2022-03-11T02:36:10.758631,79,Burgers,100,family friendly,4,4,92
723,14079,2022-03-11T02:36:10.758636,80,Breakfast and brunch,200,bar,0,0,40
709,14080,2022-03-11T02:36:10.758640,81,Seafood,300,casual,3,2,4
700,14081,2022-03-11T02:36:10.758644,82,Steakhouse,300,family friendly,2,2,83
137,14082,2022-03-11T02:36:10.758648,83,Steakhouse,100,bar,2,0,19
433,14083,2022-03-11T02:36:10.758653,84,Seafood,200,casual,4,2,26
372,14084,2022-03-11T02:36:10.758658,85,Seafood,200,romantic,2,2,48
1282,14085,2022-03-11T02:36:10.758663,86,Seafood,200,family friendly,4,2,86
426,14086,2022-03-11T02:36:10.758667,87,Seafood,100,bar,2,1,26
1140,14087,2022-03-11T02:36:10.758671,88,Steakhouse,100,romantic,1,0,52
421,14088,2022-03-11T02:36:10.758675,89,Seafood,100,family friendly,2,2,94
657,14089,2022-03-11T02:36:10.758679,90,Breakfast and brunch,100,casual,2,2,17
1092,14090,2022-03-11T02:36:10.758683,91,Tapas,300,romantic,0,0,48
193,14091,2022-03-11T02:36:10.758688,92,Burgers,100,romantic,0,2,50
1273,14092,2022-03-11T02:36:10.758692,93,Steakhouse,100,romantic,0,2,31
1218,14093,2022-03-11T02:36:10.758696,94,Tapas,200,fancy,4,4,66
1286,14094,2022-03-11T02:36:10.758700,95,Seafood,100,family friendly,4,2,89
150,14095,2022-03-11T02:36:10.758705,96,Steakhouse,200,fancy,4,4,54
889,14096,2022-03-11T02:36:10.758709,97,Burgers,200,fancy,4,4,75
510,14097,2022-03-11T02:36:10.758713,98,Seafood,100,bar,2,0,12
1136,14098,2022-03-11T02:36:10.758718,99,Seafood,300,casual,1,2,23
181,14099,2022-03-11T02:36:10.758722,100,Steakhouse,100,casual,4,2,21
1118,14100,2022-03-11T02:36:10.758726,1,Burgers,100,casual,2,2,17
1295,14101,2022-03-11T02:36:10.758730,2,Breakfast and brunch,300,bar,0,2,18
370,14102,2022-03-11T02:36:10.758735,3,Tapas,200,bar,2,2,28
8,14103,2022-03-11T02:36:10.758739,4,Breakfast and brunch,100,family friendly,2,2,88
1086,14104,2022-03-11T02:36:10.758743,5,Seafood,100,fancy,4,4,75
1087,14105,2022-03-11T02:36:10.758747,6,Breakfast and brunch,100,family friendly,2,4,90
1125,14106,2022-03-11T02:36:10.758752,7,Seafood,100,bar,1,1,10
1264,14107,2022-03-11T02:36:10.758756,8,Burgers,100,romantic,1,2,53
679,14108,2022-03-11T02:36:10.758762,9,Breakfast and brunch,200,bar,1,1,34
631,14109,2022-03-11T02:36:10.758766,10,Breakfast and brunch,100,fancy,4,4,75
656,14110,2022-03-11T02:36:10.758771,11,Breakfast and brunch,200,bar,0,1,37
1386,14111,2022-03-11T02:36:10.758775,12,Seafood,100,fancy,4,4,62
854,14112,2022-03-11T02:36:10.758779,13,Steakhouse,300,family friendly,4,4,97
411,14113,2022-03-11T02:36:10.758784,14,Burgers,100,bar,2,0,15
164,14114,2022-03-11T02:36:10.758788,15,Breakfast and brunch,100,romantic,2,2,46
126,14115,2022-03-11T02:36:10.758792,16,Breakfast and brunch,100,fancy,4,4,68
563,14116,2022-03-11T02:36:10.758796,17,Burgers,200,family friendly,2,4,95
449,14117,2022-03-11T02:36:10.758801,18,Breakfast and brunch,100,romantic,0,0,39
397,14118,2022-03-11T02:36:10.758805,19,Tapas,300,family friendly,2,4,98
1246,14119,2022-03-11T02:36:10.758810,20,Seafood,100,family friendly,2,2,93
1006,14120,2022-03-11T02:36:10.758814,21,Burgers,100,casual,1,2,5
975,14121,2022-03-11T02:36:10.758818,22,Steakhouse,300,fancy,4,4,48
1185,14122,2022-03-11T02:36:10.758823,23,Seafood,300,casual,1,2,10
709,14123,2022-03-11T02:36:10.758827,24,Burgers,100,casual,2,2,0
1003,14124,2022-03-11T02:36:10.758831,25,Seafood,200,fancy,4,4,66
37,14125,2022-03-11T02:36:10.758837,26,Breakfast and brunch,100,romantic,2,2,35
182,14126,2022-03-11T02:36:10.758841,27,Tapas,300,casual,1,2,17
797,14127,2022-03-11T02:36:10.758845,28,Steakhouse,300,casual,1,2,9
933,14128,2022-03-11T02:36:10.758850,29,Breakfast and brunch,100,family friendly,4,4,81
1403,14129,2022-03-11T02:36:10.758854,30,Seafood,200,fancy,4,4,47
1331,14130,2022-03-11T02:36:10.758858,31,Breakfast and brunch,100,casual,2,2,5
1172,14131,2022-03-11T02:36:10.758862,32,Breakfast and brunch,100,fancy,4,4,62
16,14132,2022-03-11T02:36:10.758866,33,Steakhouse,100,romantic,2,0,46
1090,14133,2022-03-11T02:36:10.758872,34,Burgers,200,fancy,4,4,45
1040,14134,2022-03-11T02:36:10.758877,35,Seafood,300,romantic,1,0,60
22,14135,2022-03-11T02:36:10.758881,36,Tapas,200,casual,3,2,28
1255,14136,2022-03-11T02:36:10.758885,37,Seafood,300,casual,3,2,14
1360,14137,2022-03-11T02:36:10.758889,38,Breakfast and brunch,100,fancy,4,4,43
285,14138,2022-03-11T02:36:10.758894,39,Tapas,200,romantic,2,2,36
570,14139,2022-03-11T02:36:10.758899,40,Tapas,200,fancy,4,4,66
143,14140,2022-03-11T02:36:10.758903,41,Breakfast and brunch,100,fancy,4,4,70
1375,14141,2022-03-11T02:36:10.758907,42,Seafood,200,casual,2,2,21
97,14142,2022-03-11T02:36:10.758911,43,Tapas,200,fancy,4,4,60
1124,14143,2022-03-11T02:36:10.758916,44,Burgers,100,bar,1,0,16
852,14144,2022-03-11T02:36:10.758920,45,Seafood,200,fancy,4,4,35
346,14145,2022-03-11T02:36:10.758924,46,Seafood,200,fancy,4,4,46
22,14146,2022-03-11T02:36:10.758928,47,Steakhouse,100,romantic,1,0,48
725,14147,2022-03-11T02:36:10.758932,48,Breakfast and brunch,100,fancy,4,4,39
1066,14148,2022-03-11T02:36:10.758937,49,Seafood,200,romantic,2,2,48
943,14149,2022-03-11T02:36:10.758941,50,Steakhouse,200,fancy,4,4,55
647,14150,2022-03-11T02:36:10.758946,51,Burgers,100,casual,4,2,2
1098,14151,2022-03-11T02:36:10.758950,52,Burgers,200,romantic,1,0,34
190,14152,2022-03-11T02:36:10.758954,53,Burgers,200,romantic,2,0,58
203,14153,2022-03-11T02:36:10.758958,54,Steakhouse,100,romantic,1,0,30
977,14154,2022-03-11T02:36:10.758962,55,Breakfast and brunch,100,family friendly,2,4,89
1347,14155,2022-03-11T02:36:10.758967,56,Burgers,200,family friendly,2,4,96
147,14156,2022-03-11T02:36:10.758971,57,Seafood,200,fancy,4,4,67
1379,14157,2022-03-11T02:36:10.758975,58,Burgers,200,fancy,4,4,39
31,14158,2022-03-11T02:36:10.758981,59,Seafood,200,fancy,4,4,35
599,14159,2022-03-11T02:36:10.758985,60,Steakhouse,100,bar,1,1,21
462,14160,2022-03-11T02:36:10.758989,61,Steakhouse,300,family friendly,2,4,98
1409,14161,2022-03-11T02:36:10.758993,62,Breakfast and brunch,100,family friendly,2,4,87
532,14162,2022-03-11T02:36:10.758998,63,Breakfast and brunch,100,romantic,2,2,56
733,14163,2022-03-11T02:36:10.759002,64,Seafood,200,casual,3,2,22
931,14164,2022-03-11T02:36:10.759006,65,Tapas,200,bar,0,0,31
107,14165,2022-03-11T02:36:10.759011,66,Tapas,300,family friendly,2,4,99
184,14166,2022-03-11T02:36:10.759015,67,Seafood,100,family friendly,2,4,87
54,14167,2022-03-11T02:36:10.759019,68,Seafood,200,family friendly,4,2,88
1005,14168,2022-03-11T02:36:10.759023,69,Breakfast and brunch,100,family friendly,4,2,88
585,14169,2022-03-11T02:36:10.759028,70,Burgers,200,fancy,4,4,70
1105,14170,2022-03-11T02:36:10.759032,71,Steakhouse,300,family friendly,4,4,99
1318,14171,2022-03-11T02:36:10.759036,72,Steakhouse,100,bar,1,0,13
701,14172,2022-03-11T02:36:10.759040,73,Tapas,200,bar,2,1,12
1071,14173,2022-03-11T02:36:10.759045,74,Tapas,300,casual,4,2,6
211,14174,2022-03-11T02:36:10.759049,75,Tapas,200,family friendly,4,4,91
414,14175,2022-03-11T02:36:10.759053,76,Burgers,100,casual,1,2,6
393,14176,2022-03-11T02:36:10.759058,77,Burgers,200,bar,0,0,21
400,14177,2022-03-11T02:36:10.759062,78,Burgers,200,family friendly,2,2,84
427,14178,2022-03-11T02:36:10.759066,79,Steakhouse,300,family friendly,4,4,92
99,14179,2022-03-11T02:36:10.759071,80,Seafood,100,bar,0,0,40
888,14180,2022-03-11T02:36:10.759075,81,Tapas,200,casual,3,2,4
222,14181,2022-03-11T02:36:10.759079,82,Steakhouse,300,family friendly,2,2,83
179,14182,2022-03-11T02:36:10.759083,83,Burgers,100,bar,2,0,19
679,14183,2022-03-11T02:36:10.759089,84,Tapas,300,casual,4,2,26
685,14184,2022-03-11T02:36:10.759093,85,Breakfast and brunch,100,romantic,2,2,48
191,14185,2022-03-11T02:36:10.759097,86,Burgers,100,family friendly,4,2,86
1313,14186,2022-03-11T02:36:10.759101,87,Steakhouse,100,bar,2,1,26
1362,14187,2022-03-11T02:36:10.759106,88,Seafood,200,romantic,1,0,52
607,14188,2022-03-11T02:36:10.759111,89,Burgers,100,family friendly,2,2,94
157,14189,2022-03-11T02:36:10.759116,90,Breakfast and brunch,100,casual,2,2,17
1355,14190,2022-03-11T02:36:10.759120,91,Breakfast and brunch,100,romantic,0,0,48
79,14191,2022-03-11T02:36:10.759125,92,Tapas,200,romantic,0,2,50
259,14192,2022-03-11T02:36:10.759129,93,Steakhouse,100,romantic,0,2,31
1187,14193,2022-03-11T02:36:10.759133,94,Tapas,200,fancy,4,4,66
948,14194,2022-03-11T02:36:10.759137,95,Breakfast and brunch,100,family friendly,4,2,89
365,14195,2022-03-11T02:36:10.759141,96,Breakfast and brunch,100,fancy,4,4,54
1288,14196,2022-03-11T02:36:10.759146,97,Burgers,200,fancy,4,4,75
144,14197,2022-03-11T02:36:10.759150,98,Tapas,200,bar,2,0,12
434,14198,2022-03-11T02:36:10.759154,99,Seafood,300,casual,1,2,23
687,14199,2022-03-11T02:36:10.759159,100,Seafood,200,casual,4,2,21
675,14200,2022-03-11T02:36:10.759163,1,Tapas,300,casual,2,2,17
129,14201,2022-03-11T02:36:10.759170,2,Seafood,100,bar,0,2,18
816,14202,2022-03-11T02:36:10.759174,3,Breakfast and brunch,200,bar,2,2,28
559,14203,2022-03-11T02:36:10.759179,4,Steakhouse,300,family friendly,2,2,88
1103,14204,2022-03-11T02:36:10.759183,5,Tapas,200,fancy,4,4,75
665,14205,2022-03-11T02:36:10.759187,6,Tapas,200,family friendly,2,4,90
892,14206,2022-03-11T02:36:10.759191,7,Steakhouse,100,bar,1,1,10
1278,14207,2022-03-11T02:36:10.759195,8,Tapas,300,romantic,1,2,53
873,14208,2022-03-11T02:36:10.759201,9,Steakhouse,100,bar,1,1,34
168,14209,2022-03-11T02:36:10.759205,10,Seafood,200,fancy,4,4,75
515,14210,2022-03-11T02:36:10.759210,11,Breakfast and brunch,300,bar,0,1,37
885,14211,2022-03-11T02:36:10.759214,12,Burgers,200,fancy,4,4,62
42,14212,2022-03-11T02:36:10.759218,13,Burgers,100,family friendly,4,4,97
1306,14213,2022-03-11T02:36:10.759222,14,Tapas,200,bar,2,0,15
531,14214,2022-03-11T02:36:10.759227,15,Burgers,200,romantic,2,2,46
936,14215,2022-03-11T02:36:10.759231,16,Tapas,200,fancy,4,4,68
364,14216,2022-03-11T02:36:10.759235,17,Steakhouse,300,family friendly,2,4,95
335,14217,2022-03-11T02:36:10.759239,18,Burgers,200,romantic,0,0,39
1315,14218,2022-03-11T02:36:10.759244,19,Burgers,200,family friendly,2,4,98
283,14219,2022-03-11T02:36:10.759248,20,Breakfast and brunch,100,family friendly,2,2,93
507,14220,2022-03-11T02:36:10.759252,21,Seafood,200,casual,1,2,5
167,14221,2022-03-11T02:36:10.759256,22,Tapas,200,fancy,4,4,48
26,14222,2022-03-11T02:36:10.759261,23,Breakfast and brunch,100,casual,1,2,10
173,14223,2022-03-11T02:36:10.759265,24,Tapas,300,casual,2,2,0
1015,14224,2022-03-11T02:36:10.759269,25,Burgers,200,fancy,4,4,66
977,14225,2022-03-11T02:36:10.759274,26,Tapas,300,romantic,2,2,35
1254,14226,2022-03-11T02:36:10.759278,27,Burgers,100,casual,1,2,17
1205,14227,2022-03-11T02:36:10.759282,28,Steakhouse,300,casual,1,2,9
475,14228,2022-03-11T02:36:10.759287,29,Steakhouse,300,family friendly,4,4,81
1418,14229,2022-03-11T02:36:10.759291,30,Breakfast and brunch,100,fancy,4,4,47
1363,14230,2022-03-11T02:36:10.759295,31,Breakfast and brunch,100,casual,2,2,5
435,14231,2022-03-11T02:36:10.759299,32,Breakfast and brunch,100,fancy,4,4,62
60,14232,2022-03-11T02:36:10.759304,33,Seafood,300,romantic,2,0,46
468,14233,2022-03-11T02:36:10.759309,34,Burgers,200,fancy,4,4,45
226,14234,2022-03-11T02:36:10.759313,35,Seafood,200,romantic,1,0,60
2,14235,2022-03-11T02:36:10.759318,36,Steakhouse,300,casual,3,2,28
920,14236,2022-03-11T02:36:10.759322,37,Breakfast and brunch,100,casual,3,2,14
1068,14237,2022-03-11T02:36:10.759326,38,Breakfast and brunch,100,fancy,4,4,43
221,14238,2022-03-11T02:36:10.759331,39,Breakfast and brunch,100,romantic,2,2,36
623,14239,2022-03-11T02:36:10.759335,40,Steakhouse,300,fancy,4,4,66
1130,14240,2022-03-11T02:36:10.759340,41,Breakfast and brunch,100,fancy,4,4,70
299,14241,2022-03-11T02:36:10.759344,42,Breakfast and brunch,100,casual,2,2,21
1165,14242,2022-03-11T02:36:10.759349,43,Tapas,200,fancy,4,4,60
718,14243,2022-03-11T02:36:10.759353,44,Seafood,200,bar,1,0,16
347,14244,2022-03-11T02:36:10.759357,45,Burgers,200,fancy,4,4,35
56,14245,2022-03-11T02:36:10.759361,46,Burgers,200,fancy,4,4,46
817,14246,2022-03-11T02:36:10.759365,47,Breakfast and brunch,100,romantic,1,0,48
1420,14247,2022-03-11T02:36:10.759369,48,Seafood,100,fancy,4,4,39
1057,14248,2022-03-11T02:36:10.759374,49,Breakfast and brunch,100,romantic,2,2,48
574,14249,2022-03-11T02:36:10.759378,50,Seafood,200,fancy,4,4,55
1395,14250,2022-03-11T02:36:10.759383,51,Steakhouse,300,casual,4,2,2
1212,14251,2022-03-11T02:36:10.759388,52,Steakhouse,100,romantic,1,0,34
385,14252,2022-03-11T02:36:10.759393,53,Tapas,200,romantic,2,0,58
148,14253,2022-03-11T02:36:10.759397,54,Steakhouse,100,romantic,1,0,30
725,14254,2022-03-11T02:36:10.759401,55,Breakfast and brunch,100,family friendly,2,4,89
1231,14255,2022-03-11T02:36:10.759405,56,Burgers,200,family friendly,2,4,96
378,14256,2022-03-11T02:36:10.759410,57,Steakhouse,300,fancy,4,4,67
1203,14257,2022-03-11T02:36:10.759414,58,Steakhouse,300,fancy,4,4,39
39,14258,2022-03-11T02:36:10.759419,59,Steakhouse,200,fancy,4,4,35
586,14259,2022-03-11T02:36:10.759424,60,Seafood,100,bar,1,1,21
452,14260,2022-03-11T02:36:10.759428,61,Burgers,100,family friendly,2,4,98
950,14261,2022-03-11T02:36:10.759432,62,Breakfast and brunch,100,family friendly,2,4,87
636,14262,2022-03-11T02:36:10.759437,63,Seafood,200,romantic,2,2,56
512,14263,2022-03-11T02:36:10.759441,64,Steakhouse,300,casual,3,2,22
923,14264,2022-03-11T02:36:10.759448,65,Seafood,200,bar,0,0,31
565,14265,2022-03-11T02:36:10.759453,66,Seafood,200,family friendly,2,4,99
79,14266,2022-03-11T02:36:10.759457,67,Burgers,200,family friendly,2,4,87
331,14267,2022-03-11T02:36:10.759461,68,Tapas,300,family friendly,4,2,88
1297,14268,2022-03-11T02:36:10.759465,69,Breakfast and brunch,100,family friendly,4,2,88
533,14269,2022-03-11T02:36:10.759470,70,Breakfast and brunch,100,fancy,4,4,70
431,14270,2022-03-11T02:36:10.759474,71,Steakhouse,300,family friendly,4,4,99
512,14271,2022-03-11T02:36:10.759478,72,Burgers,100,bar,1,0,13
393,14272,2022-03-11T02:36:10.759483,73,Burgers,100,bar,2,1,12
1018,14273,2022-03-11T02:36:10.759487,74,Breakfast and brunch,100,casual,4,2,6
214,14274,2022-03-11T02:36:10.759491,75,Steakhouse,300,family friendly,4,4,91
382,14275,2022-03-11T02:36:10.759495,76,Breakfast and brunch,100,casual,1,2,6
773,14276,2022-03-11T02:36:10.759499,77,Steakhouse,100,bar,0,0,21
879,14277,2022-03-11T02:36:10.759503,78,Seafood,200,family friendly,2,2,84
919,14278,2022-03-11T02:36:10.759507,79,Seafood,200,family friendly,4,4,92
1241,14279,2022-03-11T02:36:10.759512,80,Steakhouse,100,bar,0,0,40
1181,14280,2022-03-11T02:36:10.759516,81,Steakhouse,300,casual,3,2,4
210,14281,2022-03-11T02:36:10.759520,82,Steakhouse,300,family friendly,2,2,83
252,14282,2022-03-11T02:36:10.759524,83,Breakfast and brunch,200,bar,2,0,19
83,14283,2022-03-11T02:36:10.759530,84,Tapas,300,casual,4,2,26
503,14284,2022-03-11T02:36:10.759534,85,Burgers,200,romantic,2,2,48
1173,14285,2022-03-11T02:36:10.759539,86,Tapas,200,family friendly,4,2,86
365,14286,2022-03-11T02:36:10.759543,87,Seafood,200,bar,2,1,26
1015,14287,2022-03-11T02:36:10.759547,88,Tapas,200,romantic,1,0,52
668,14288,2022-03-11T02:36:10.759551,89,Breakfast and brunch,100,family friendly,2,2,94
376,14289,2022-03-11T02:36:10.759555,90,Seafood,200,casual,2,2,17
708,14290,2022-03-11T02:36:10.759560,91,Seafood,200,romantic,0,0,48
682,14291,2022-03-11T02:36:10.759564,92,Breakfast and brunch,100,romantic,0,2,50
170,14292,2022-03-11T02:36:10.759569,93,Breakfast and brunch,100,romantic,0,2,31
362,14293,2022-03-11T02:36:10.759573,94,Steakhouse,200,fancy,4,4,66
1412,14294,2022-03-11T02:36:10.759577,95,Burgers,100,family friendly,4,2,89
1189,14295,2022-03-11T02:36:10.759581,96,Seafood,100,fancy,4,4,54
942,14296,2022-03-11T02:36:10.759586,97,Tapas,200,fancy,4,4,75
