battle ID,fought at,monster ID,magic spell used,spell effectiveness,victory points
15400,2022-02-24T02:15:21.482692,8401,earth,0,
15401,2022-02-24T02:15:21.482696,8402,earth,0,
15402,2022-02-24T02:15:21.482700,8403,water,0,
15403,2022-02-24T02:15:21.482703,8404,energy,1,
15404,2022-02-24T02:15:21.482708,8405,energy,1,
15405,2022-02-24T02:15:21.482712,8406,water,0,
15406,2022-02-24T02:15:21.482715,8407,fire,2,
15407,2022-02-24T02:15:21.482719,8408,fire,0,
15408,2022-02-24T02:15:21.482722,8409,energy,2,
15409,2022-02-24T02:15:21.482726,8410,energy,1,
15410,2022-02-24T02:15:21.482730,8411,water,0,
15411,2022-02-24T02:15:21.482734,8412,energy,1,
15412,2022-02-24T02:15:21.482737,8413,wind,0,
15413,2022-02-24T02:15:21.482742,8414,earth,0,
15414,2022-02-24T02:15:21.482746,8415,water,2,
15415,2022-02-24T02:15:21.482749,8416,energy,1,
15416,2022-02-24T02:15:21.482753,8417,water,2,
15417,2022-02-24T02:15:21.482757,8418,energy,1,
15418,2022-02-24T02:15:21.482760,8419,wind,0,
15419,2022-02-24T02:15:21.482764,8420,earth,0,
15420,2022-02-24T02:15:21.482767,8421,water,2,
15421,2022-02-24T02:15:21.482771,8422,energy,2,
15422,2022-02-24T02:15:21.482775,8423,energy,1,
15423,2022-02-24T02:15:21.482778,8424,earth,0,
15424,2022-02-24T02:15:21.482782,8425,fire,1,
15425,2022-02-24T02:15:21.482786,8426,water,2,
15426,2022-02-24T02:15:21.482789,8427,energy,2,
15427,2022-02-24T02:15:21.482793,8428,energy,2,
15428,2022-02-24T02:15:21.482796,8429,earth,0,
15429,2022-02-24T02:15:21.482800,8430,energy,1,
15430,2022-02-24T02:15:21.482804,8431,wind,0,
15431,2022-02-24T02:15:21.482807,8432,earth,1,
15432,2022-02-24T02:15:21.482811,8433,fire,1,
15433,2022-02-24T02:15:21.482815,8434,fire,2,
15434,2022-02-24T02:15:21.482818,8435,energy,2,
15435,2022-02-24T02:15:21.482823,8436,water,0,
15436,2022-02-24T02:15:21.482827,8437,energy,1,
15437,2022-02-24T02:15:21.482831,8438,wind,1,
15438,2022-02-24T02:15:21.482834,8439,fire,0,
15439,2022-02-24T02:15:21.482838,8440,wind,0,
15440,2022-02-24T02:15:21.482842,8441,fire,2,
15441,2022-02-24T02:15:21.482845,8442,water,0,
15442,2022-02-24T02:15:21.482849,8443,wind,0,
15443,2022-02-24T02:15:21.482852,8444,water,2,
15444,2022-02-24T02:15:21.482856,8445,earth,2,
15445,2022-02-24T02:15:21.482859,8446,earth,0,
15446,2022-02-24T02:15:21.482863,8447,earth,0,
15447,2022-02-24T02:15:21.482868,8448,water,0,
15448,2022-02-24T02:15:21.482872,8449,energy,1,
15449,2022-02-24T02:15:21.482875,8450,water,2,
15450,2022-02-24T02:15:21.482879,8451,energy,2,
15451,2022-02-24T02:15:21.482883,8452,earth,2,
15452,2022-02-24T02:15:21.482887,8453,energy,2,
15453,2022-02-24T02:15:21.482890,8454,energy,2,
15454,2022-02-24T02:15:21.482894,8455,earth,2,
15455,2022-02-24T02:15:21.482897,8456,wind,0,
15456,2022-02-24T02:15:21.482901,8457,earth,0,
15457,2022-02-24T02:15:21.482905,8458,earth,0,
15458,2022-02-24T02:15:21.482908,8459,earth,1,
15459,2022-02-24T02:15:21.482912,8460,wind,1,
15460,2022-02-24T02:15:21.482915,8461,wind,0,
15461,2022-02-24T02:15:21.482919,8462,fire,2,
15462,2022-02-24T02:15:21.482923,8463,wind,1,
15463,2022-02-24T02:15:21.482927,8464,energy,1,
15464,2022-02-24T02:15:21.482931,8465,energy,1,
15465,2022-02-24T02:15:21.482934,8466,water,0,
15466,2022-02-24T02:15:21.482938,8467,wind,1,
15467,2022-02-24T02:15:21.482942,8468,earth,0,
15468,2022-02-24T02:15:21.482945,8469,wind,0,
15469,2022-02-24T02:15:21.482949,8470,water,2,
15470,2022-02-24T02:15:21.482953,8471,earth,0,
15471,2022-02-24T02:15:21.482956,8472,water,2,
15472,2022-02-24T02:15:21.482960,8473,energy,1,
15473,2022-02-24T02:15:21.482964,8474,wind,0,
15474,2022-02-24T02:15:21.482967,8475,water,2,
15475,2022-02-24T02:15:21.482971,8476,wind,0,
15476,2022-02-24T02:15:21.482974,8477,energy,2,
15477,2022-02-24T02:15:21.482978,8478,water,2,
15478,2022-02-24T02:15:21.482981,8479,energy,1,
15479,2022-02-24T02:15:21.482985,8480,water,2,
15480,2022-02-24T02:15:21.482989,8481,wind,0,
15481,2022-02-24T02:15:21.482992,8482,earth,0,
15482,2022-02-24T02:15:21.482996,8483,energy,1,
15483,2022-02-24T02:15:21.482999,8484,wind,1,
15484,2022-02-24T02:15:21.483003,8485,energy,1,
15485,2022-02-24T02:15:21.483007,8486,energy,1,
15486,2022-02-24T02:15:21.483010,8487,earth,2,
15487,2022-02-24T02:15:21.483014,8488,water,0,
15488,2022-02-24T02:15:21.483018,8489,fire,1,
15489,2022-02-24T02:15:21.483022,8490,energy,2,
15490,2022-02-24T02:15:21.483047,8491,water,0,
15491,2022-02-24T02:15:21.483051,8492,fire,0,
15492,2022-02-24T02:15:21.483055,8493,wind,1,
15493,2022-02-24T02:15:21.483058,8494,energy,2,
15494,2022-02-24T02:15:21.483062,8495,fire,0,
15495,2022-02-24T02:15:21.483066,8496,fire,1,
15496,2022-02-24T02:15:21.483070,8497,fire,1,
15497,2022-02-24T02:15:21.483074,8498,energy,2,
15498,2022-02-24T02:15:21.483079,8499,fire,2,
15499,2022-02-24T02:15:21.483083,8500,fire,0,
15500,2022-02-24T02:15:21.483087,8501,fire,0,
15501,2022-02-24T02:15:21.483091,8502,fire,0,
15502,2022-02-24T02:15:21.483095,8503,energy,2,
15503,2022-02-24T02:15:21.483099,8504,energy,1,
15504,2022-02-24T02:15:21.483103,8505,energy,1,
15505,2022-02-24T02:15:21.483106,8506,wind,0,
15506,2022-02-24T02:15:21.483120,8507,wind,1,
15507,2022-02-24T02:15:21.483127,8508,wind,1,
15508,2022-02-24T02:15:21.483132,8509,water,2,
15509,2022-02-24T02:15:21.483136,8510,wind,0,
15510,2022-02-24T02:15:21.483141,8511,water,1,
15511,2022-02-24T02:15:21.483146,8512,wind,0,
15512,2022-02-24T02:15:21.483149,8513,energy,1,
15513,2022-02-24T02:15:21.483154,8514,water,2,
15514,2022-02-24T02:15:21.483158,8515,energy,1,
15515,2022-02-24T02:15:21.483162,8516,fire,1,
15516,2022-02-24T02:15:21.483165,8517,fire,1,
15517,2022-02-24T02:15:21.483169,8518,water,2,
15518,2022-02-24T02:15:21.483172,8519,water,1,
15519,2022-02-24T02:15:21.483176,8520,energy,1,
15520,2022-02-24T02:15:21.483180,8521,fire,0,
15521,2022-02-24T02:15:21.483183,8522,fire,0,
15522,2022-02-24T02:15:21.483187,8523,energy,1,
15523,2022-02-24T02:15:21.483190,8524,water,0,
15524,2022-02-24T02:15:21.483194,8525,water,2,
15525,2022-02-24T02:15:21.483197,8526,fire,2,
15526,2022-02-24T02:15:21.483201,8527,fire,1,
15527,2022-02-24T02:15:21.483204,8528,fire,1,
15528,2022-02-24T02:15:21.483208,8529,energy,1,
15529,2022-02-24T02:15:21.483211,8530,water,1,
15530,2022-02-24T02:15:21.483215,8531,water,0,
15531,2022-02-24T02:15:21.483219,8532,fire,0,
15532,2022-02-24T02:15:21.483222,8533,fire,0,
15533,2022-02-24T02:15:21.483226,8534,energy,2,
15534,2022-02-24T02:15:21.483230,8535,earth,0,
15535,2022-02-24T02:15:21.483233,8536,fire,0,
15536,2022-02-24T02:15:21.483237,8537,fire,0,
15537,2022-02-24T02:15:21.483240,8538,wind,1,
15538,2022-02-24T02:15:21.483244,8539,energy,1,
15539,2022-02-24T02:15:21.483247,8540,water,2,
15540,2022-02-24T02:15:21.483251,8541,fire,0,
15541,2022-02-24T02:15:21.483255,8542,earth,0,
15542,2022-02-24T02:15:21.483258,8543,energy,1,
15543,2022-02-24T02:15:21.483262,8544,fire,1,
15544,2022-02-24T02:15:21.483265,8545,energy,1,
15545,2022-02-24T02:15:21.483269,8546,wind,1,
15546,2022-02-24T02:15:21.483272,8547,earth,0,
15547,2022-02-24T02:15:21.483276,8548,energy,1,
15548,2022-02-24T02:15:21.483279,8549,energy,1,
15549,2022-02-24T02:15:21.483283,8550,water,2,
15550,2022-02-24T02:15:21.483287,8551,energy,2,
15551,2022-02-24T02:15:21.483290,8552,water,2,
15552,2022-02-24T02:15:21.483294,8553,wind,0,
15553,2022-02-24T02:15:21.483298,8554,energy,2,
15554,2022-02-24T02:15:21.483301,8555,wind,1,
15555,2022-02-24T02:15:21.483305,8556,wind,0,
15556,2022-02-24T02:15:21.483309,8557,energy,1,
15557,2022-02-24T02:15:21.483312,8558,water,0,
15558,2022-02-24T02:15:21.483316,8559,energy,1,
15559,2022-02-24T02:15:21.483319,8560,energy,1,
15560,2022-02-24T02:15:21.483323,8561,energy,1,
15561,2022-02-24T02:15:21.483327,8562,fire,1,
15562,2022-02-24T02:15:21.483331,8563,earth,0,
15563,2022-02-24T02:15:21.483337,8564,energy,1,
15564,2022-02-24T02:15:21.483340,8565,earth,0,
15565,2022-02-24T02:15:21.483344,8566,energy,2,
15566,2022-02-24T02:15:21.483347,8567,earth,0,
15567,2022-02-24T02:15:21.483351,8568,earth,0,
15568,2022-02-24T02:15:21.483355,8569,energy,1,
15569,2022-02-24T02:15:21.483358,8570,water,0,
15570,2022-02-24T02:15:21.483362,8571,energy,2,
15571,2022-02-24T02:15:21.483365,8572,wind,1,
15572,2022-02-24T02:15:21.483370,8573,earth,0,
15573,2022-02-24T02:15:21.483375,8574,water,2,
15574,2022-02-24T02:15:21.483378,8575,wind,1,
15575,2022-02-24T02:15:21.483382,8576,energy,1,
15576,2022-02-24T02:15:21.483385,8577,water,0,
15577,2022-02-24T02:15:21.483389,8578,wind,1,
15578,2022-02-24T02:15:21.483393,8579,wind,1,
15579,2022-02-24T02:15:21.483396,8580,water,2,
15580,2022-02-24T02:15:21.483400,8581,water,2,
15581,2022-02-24T02:15:21.483403,8582,fire,1,
15582,2022-02-24T02:15:21.483407,8583,energy,1,
15583,2022-02-24T02:15:21.483410,8584,earth,0,
15584,2022-02-24T02:15:21.483414,8585,energy,2,
15585,2022-02-24T02:15:21.483418,8586,energy,2,
15586,2022-02-24T02:15:21.483421,8587,earth,0,
15587,2022-02-24T02:15:21.483424,8588,wind,0,
15588,2022-02-24T02:15:21.483428,8589,water,0,
15589,2022-02-24T02:15:21.483432,8590,wind,1,
15590,2022-02-24T02:15:21.483435,8591,wind,1,
15591,2022-02-24T02:15:21.483439,8592,energy,1,
15592,2022-02-24T02:15:21.483443,8593,fire,2,
15593,2022-02-24T02:15:21.483446,8594,earth,0,
15594,2022-02-24T02:15:21.483450,8595,water,1,
15595,2022-02-24T02:15:21.483453,8596,wind,1,
15596,2022-02-24T02:15:21.483457,8597,earth,0,
15597,2022-02-24T02:15:21.483460,8598,wind,0,
15598,2022-02-24T02:15:21.483464,8599,water,2,
15599,2022-02-24T02:15:21.483467,8600,water,1,
15600,2022-02-24T02:15:21.483471,8601,wind,0,
15601,2022-02-24T02:15:21.483474,8602,water,2,
15602,2022-02-24T02:15:21.483478,8603,earth,2,
15603,2022-02-24T02:15:21.483481,8604,wind,0,
15604,2022-02-24T02:15:21.483485,8605,energy,1,
15605,2022-02-24T02:15:21.483488,8606,energy,1,
15606,2022-02-24T02:15:21.483492,8607,wind,0,
15607,2022-02-24T02:15:21.483495,8608,fire,1,
15608,2022-02-24T02:15:21.483499,8609,energy,1,
15609,2022-02-24T02:15:21.483503,8610,energy,1,
15610,2022-02-24T02:15:21.483506,8611,wind,1,
15611,2022-02-24T02:15:21.483510,8612,energy,2,
15612,2022-02-24T02:15:21.483513,8613,earth,0,
15613,2022-02-24T02:15:21.483518,8614,energy,1,
15614,2022-02-24T02:15:21.483522,8615,energy,2,
15615,2022-02-24T02:15:21.483525,8616,wind,1,
15616,2022-02-24T02:15:21.483529,8617,energy,1,
15617,2022-02-24T02:15:21.483532,8618,water,0,
15618,2022-02-24T02:15:21.483536,8619,energy,2,
15619,2022-02-24T02:15:21.483540,8620,water,2,
15620,2022-02-24T02:15:21.483543,8621,water,2,
15621,2022-02-24T02:15:21.483547,8622,fire,1,
15622,2022-02-24T02:15:21.483551,8623,water,2,
15623,2022-02-24T02:15:21.483554,8624,wind,1,
15624,2022-02-24T02:15:21.483559,8625,fire,1,
15625,2022-02-24T02:15:21.483563,8626,fire,0,
15626,2022-02-24T02:15:21.483567,8627,water,0,
15627,2022-02-24T02:15:21.483570,8628,energy,1,
15628,2022-02-24T02:15:21.483574,8629,water,0,
15629,2022-02-24T02:15:21.483578,8630,fire,0,
15630,2022-02-24T02:15:21.483582,8631,water,2,
15631,2022-02-24T02:15:21.483586,8632,earth,2,
15632,2022-02-24T02:15:21.483589,8633,wind,0,
15633,2022-02-24T02:15:21.483593,8634,earth,0,
15634,2022-02-24T02:15:21.483596,8635,wind,1,
15635,2022-02-24T02:15:21.483600,8636,wind,1,
15636,2022-02-24T02:15:21.483605,8637,fire,2,
15637,2022-02-24T02:15:21.483608,8638,water,0,
15638,2022-02-24T02:15:21.483612,8639,wind,1,
15639,2022-02-24T02:15:21.483616,8640,energy,2,
15640,2022-02-24T02:15:21.483620,8641,energy,1,
15641,2022-02-24T02:15:21.483623,8642,water,0,
15642,2022-02-24T02:15:21.483627,8643,energy,1,
15643,2022-02-24T02:15:21.483630,8644,fire,2,
15644,2022-02-24T02:15:21.483634,8645,fire,1,
15645,2022-02-24T02:15:21.483638,8646,water,2,
15646,2022-02-24T02:15:21.483641,8647,earth,1,
15647,2022-02-24T02:15:21.483645,8648,earth,0,
15648,2022-02-24T02:15:21.483648,8649,wind,1,
15649,2022-02-24T02:15:21.483652,8650,energy,2,
15650,2022-02-24T02:15:21.483656,8651,fire,1,
15651,2022-02-24T02:15:21.483659,8652,energy,1,
15652,2022-02-24T02:15:21.483663,8653,water,0,
15653,2022-02-24T02:15:21.483666,8654,wind,0,
15654,2022-02-24T02:15:21.483670,8655,wind,0,
15655,2022-02-24T02:15:21.483673,8656,water,0,
15656,2022-02-24T02:15:21.483678,8657,wind,1,
15657,2022-02-24T02:15:21.483682,8658,wind,1,
15658,2022-02-24T02:15:21.483685,8659,water,1,
15659,2022-02-24T02:15:21.483689,8660,wind,0,
15660,2022-02-24T02:15:21.483693,8661,water,1,
15661,2022-02-24T02:15:21.483697,8662,energy,2,
15662,2022-02-24T02:15:21.483700,8663,wind,0,
15663,2022-02-24T02:15:21.483705,8664,wind,1,
15664,2022-02-24T02:15:21.483708,8665,water,0,
15665,2022-02-24T02:15:21.483712,8666,wind,0,
15666,2022-02-24T02:15:21.483716,8667,wind,0,
15667,2022-02-24T02:15:21.483719,8668,wind,1,
15668,2022-02-24T02:15:21.483723,8669,energy,1,
15669,2022-02-24T02:15:21.483726,8670,energy,2,
15670,2022-02-24T02:15:21.483730,8671,water,0,
15671,2022-02-24T02:15:21.483734,8672,water,0,
15672,2022-02-24T02:15:21.483738,8673,fire,1,
15673,2022-02-24T02:15:21.483741,8674,wind,0,
15674,2022-02-24T02:15:21.483745,8675,energy,1,
15675,2022-02-24T02:15:21.483749,8676,earth,0,
15676,2022-02-24T02:15:21.483753,8677,earth,0,
15677,2022-02-24T02:15:21.483757,8678,energy,1,
15678,2022-02-24T02:15:21.483760,8679,wind,1,
15679,2022-02-24T02:15:21.483764,8680,water,1,
15680,2022-02-24T02:15:21.483768,8681,wind,0,
15681,2022-02-24T02:15:21.483772,8682,earth,0,
15682,2022-02-24T02:15:21.483775,8683,earth,0,
15683,2022-02-24T02:15:21.483779,8684,energy,1,
15684,2022-02-24T02:15:21.483783,8685,energy,1,
15685,2022-02-24T02:15:21.483786,8686,earth,0,
15686,2022-02-24T02:15:21.483790,8687,energy,2,
15687,2022-02-24T02:15:21.483796,8688,wind,0,
15688,2022-02-24T02:15:21.483800,8689,fire,1,
15689,2022-02-24T02:15:21.483803,8690,energy,1,
15690,2022-02-24T02:15:21.483807,8691,fire,1,
15691,2022-02-24T02:15:21.483811,8692,water,2,
15692,2022-02-24T02:15:21.483815,8693,wind,0,
15693,2022-02-24T02:15:21.483818,8694,energy,2,
15694,2022-02-24T02:15:21.483822,8695,energy,2,
15695,2022-02-24T02:15:21.483826,8696,wind,1,
15696,2022-02-24T02:15:21.483830,8697,wind,0,
15697,2022-02-24T02:15:21.483833,8698,fire,1,
15698,2022-02-24T02:15:21.483837,8699,fire,1,
15699,2022-02-24T02:15:21.483842,8700,fire,2,
15700,2022-02-24T02:15:21.483845,8701,water,0,
15701,2022-02-24T02:15:21.483849,8702,earth,0,
15702,2022-02-24T02:15:21.483853,8703,wind,1,
15703,2022-02-24T02:15:21.483856,8704,wind,1,
15704,2022-02-24T02:15:21.483860,8705,energy,2,
15705,2022-02-24T02:15:21.483863,8706,energy,1,
15706,2022-02-24T02:15:21.483867,8707,fire,0,
15707,2022-02-24T02:15:21.483871,8708,energy,1,
15708,2022-02-24T02:15:21.483874,8709,energy,1,
15709,2022-02-24T02:15:21.483878,8710,fire,0,
15710,2022-02-24T02:15:21.483882,8711,energy,1,
15711,2022-02-24T02:15:21.483885,8712,earth,0,
15712,2022-02-24T02:15:21.483889,8713,water,2,
15713,2022-02-24T02:15:21.483894,8714,water,2,
15714,2022-02-24T02:15:21.483898,8715,energy,1,
15715,2022-02-24T02:15:21.483901,8716,energy,1,
15716,2022-02-24T02:15:21.483905,8717,earth,0,
15717,2022-02-24T02:15:21.483909,8718,wind,1,
15718,2022-02-24T02:15:21.483912,8719,wind,1,
15719,2022-02-24T02:15:21.483916,8720,fire,1,
15720,2022-02-24T02:15:21.483920,8721,water,0,
15721,2022-02-24T02:15:21.483923,8722,water,0,
15722,2022-02-24T02:15:21.483927,8723,earth,0,
15723,2022-02-24T02:15:21.483931,8724,energy,2,
15724,2022-02-24T02:15:21.483935,8725,wind,0,
15725,2022-02-24T02:15:21.483938,8726,earth,1,
15726,2022-02-24T02:15:21.483942,8727,fire,1,
15727,2022-02-24T02:15:21.483946,8728,wind,1,
15728,2022-02-24T02:15:21.483950,8729,wind,1,
15729,2022-02-24T02:15:21.483954,8730,water,2,
15730,2022-02-24T02:15:21.483957,8731,energy,2,
15731,2022-02-24T02:15:21.483961,8732,fire,1,
15732,2022-02-24T02:15:21.483964,8733,earth,0,
15733,2022-02-24T02:15:21.483968,8734,fire,1,
15734,2022-02-24T02:15:21.483972,8735,fire,1,
15735,2022-02-24T02:15:21.483976,8736,earth,0,
15736,2022-02-24T02:15:21.483979,8737,fire,1,
15737,2022-02-24T02:15:21.483983,8738,energy,1,
15738,2022-02-24T02:15:21.483987,8739,earth,0,
15739,2022-02-24T02:15:21.483990,8740,fire,2,
15740,2022-02-24T02:15:21.483995,8741,wind,1,
15741,2022-02-24T02:15:21.483999,8742,earth,0,
15742,2022-02-24T02:15:21.484003,8743,wind,0,
15743,2022-02-24T02:15:21.484007,8744,water,0,
15744,2022-02-24T02:15:21.484010,8745,water,0,
15745,2022-02-24T02:15:21.484014,8746,energy,1,
15746,2022-02-24T02:15:21.484018,8747,energy,1,
15747,2022-02-24T02:15:21.484022,8748,energy,1,
15748,2022-02-24T02:15:21.484025,8749,water,0,
15749,2022-02-24T02:15:21.484029,8750,wind,1,
15750,2022-02-24T02:15:21.484035,8751,wind,0,
15751,2022-02-24T02:15:21.484039,8752,water,0,
15752,2022-02-24T02:15:21.484043,8753,energy,1,
15753,2022-02-24T02:15:21.484046,8754,wind,0,
15754,2022-02-24T02:15:21.484050,8755,water,2,
15755,2022-02-24T02:15:21.484054,8756,earth,0,
15756,2022-02-24T02:15:21.484057,8757,earth,1,
15757,2022-02-24T02:15:21.484061,8758,wind,0,
15758,2022-02-24T02:15:21.484065,8759,water,0,
15759,2022-02-24T02:15:21.484069,8760,wind,0,
15760,2022-02-24T02:15:21.484072,8761,earth,0,
15761,2022-02-24T02:15:21.484076,8762,earth,0,
15762,2022-02-24T02:15:21.484081,8763,earth,0,
15763,2022-02-24T02:15:21.484085,8764,wind,0,
15764,2022-02-24T02:15:21.484089,8765,water,2,
15765,2022-02-24T02:15:21.484093,8766,fire,1,
15766,2022-02-24T02:15:21.484097,8767,earth,0,
15767,2022-02-24T02:15:21.484100,8768,wind,0,
15768,2022-02-24T02:15:21.484104,8769,earth,0,
15769,2022-02-24T02:15:21.484107,8770,wind,0,
15770,2022-02-24T02:15:21.484111,8771,earth,0,
15771,2022-02-24T02:15:21.484115,8772,water,0,
15772,2022-02-24T02:15:21.484119,8773,energy,2,
15773,2022-02-24T02:15:21.484122,8774,wind,0,
15774,2022-02-24T02:15:21.484127,8775,fire,1,
15775,2022-02-24T02:15:21.484130,8776,wind,1,
15776,2022-02-24T02:15:21.484134,8777,earth,0,
15777,2022-02-24T02:15:21.484137,8778,water,0,
15778,2022-02-24T02:15:21.484141,8779,earth,0,
15779,2022-02-24T02:15:21.484145,8780,fire,2,
15780,2022-02-24T02:15:21.484149,8781,wind,1,
15781,2022-02-24T02:15:21.484152,8782,earth,1,
15782,2022-02-24T02:15:21.484156,8783,energy,1,
15783,2022-02-24T02:15:21.484160,8784,water,2,
15784,2022-02-24T02:15:21.484163,8785,earth,0,
15785,2022-02-24T02:15:21.484167,8786,earth,0,
15786,2022-02-24T02:15:21.484171,8787,wind,1,
15787,2022-02-24T02:15:21.484175,8788,water,0,
15788,2022-02-24T02:15:21.484178,8789,energy,2,
15789,2022-02-24T02:15:21.484182,8790,earth,0,
15790,2022-02-24T02:15:21.484186,8791,wind,0,
15791,2022-02-24T02:15:21.484190,8792,wind,1,
15792,2022-02-24T02:15:21.484194,8793,energy,1,
15793,2022-02-24T02:15:21.484197,8794,fire,1,
15794,2022-02-24T02:15:21.484201,8795,earth,0,
15795,2022-02-24T02:15:21.484205,8796,water,2,
15796,2022-02-24T02:15:21.484209,8797,water,2,
15797,2022-02-24T02:15:21.484213,8798,fire,0,
15798,2022-02-24T02:15:21.484216,8799,fire,0,
15799,2022-02-24T02:15:21.484220,8800,energy,1,
15800,2022-02-24T02:15:21.484224,8801,wind,1,
15801,2022-02-24T02:15:21.484228,8802,earth,1,
15802,2022-02-24T02:15:21.484231,8803,water,2,
15803,2022-02-24T02:15:21.484235,8804,earth,0,
15804,2022-02-24T02:15:21.484239,8805,fire,0,
15805,2022-02-24T02:15:21.484243,8806,fire,0,
15806,2022-02-24T02:15:21.484246,8807,water,0,
15807,2022-02-24T02:15:21.484250,8808,water,2,
15808,2022-02-24T02:15:21.484255,8809,earth,0,
15809,2022-02-24T02:15:21.484259,8810,energy,1,
15810,2022-02-24T02:15:21.484262,8811,water,0,
15811,2022-02-24T02:15:21.484266,8812,earth,0,
15812,2022-02-24T02:15:21.484270,8813,earth,0,
15813,2022-02-24T02:15:21.484276,8814,earth,0,
15814,2022-02-24T02:15:21.484280,8815,energy,1,
15815,2022-02-24T02:15:21.484284,8816,energy,1,
15816,2022-02-24T02:15:21.484287,8817,wind,1,
15817,2022-02-24T02:15:21.484291,8818,energy,1,
15818,2022-02-24T02:15:21.484295,8819,energy,1,
15819,2022-02-24T02:15:21.484299,8820,earth,0,
15820,2022-02-24T02:15:21.484302,8821,energy,2,
15821,2022-02-24T02:15:21.484306,8822,energy,2,
15822,2022-02-24T02:15:21.484309,8823,water,0,
15823,2022-02-24T02:15:21.484313,8824,wind,1,
15824,2022-02-24T02:15:21.484318,8825,energy,1,
15825,2022-02-24T02:15:21.484322,8826,earth,0,
15826,2022-02-24T02:15:21.484331,8827,fire,0,
15827,2022-02-24T02:15:21.484335,8828,water,0,
15828,2022-02-24T02:15:21.484339,8829,earth,1,
15829,2022-02-24T02:15:21.484342,8830,earth,0,
15830,2022-02-24T02:15:21.484346,8831,water,0,
15831,2022-02-24T02:15:21.484350,8832,earth,1,
15832,2022-02-24T02:15:21.484353,8833,energy,1,
15833,2022-02-24T02:15:21.484357,8834,wind,0,
15834,2022-02-24T02:15:21.484361,8835,water,0,
15835,2022-02-24T02:15:21.484364,8836,earth,0,
15836,2022-02-24T02:15:21.484368,8837,water,2,
15837,2022-02-24T02:15:21.484372,8838,fire,2,
15838,2022-02-24T02:15:21.484376,8839,earth,0,
15839,2022-02-24T02:15:21.484379,8840,water,0,
15840,2022-02-24T02:15:21.484383,8841,earth,0,
15841,2022-02-24T02:15:21.484386,8842,energy,1,
15842,2022-02-24T02:15:21.484390,8843,water,0,
15843,2022-02-24T02:15:21.484394,8844,water,2,
15844,2022-02-24T02:15:21.484398,8845,fire,0,
15845,2022-02-24T02:15:21.484401,8846,earth,0,
15846,2022-02-24T02:15:21.484405,8847,water,0,
15847,2022-02-24T02:15:21.484409,8848,wind,0,
15848,2022-02-24T02:15:21.484413,8849,fire,2,
15849,2022-02-24T02:15:21.484416,8850,earth,0,
15850,2022-02-24T02:15:21.484420,8851,fire,0,
15851,2022-02-24T02:15:21.484423,8852,water,2,
15852,2022-02-24T02:15:21.484427,8853,earth,0,
15853,2022-02-24T02:15:21.484430,8854,water,0,
15854,2022-02-24T02:15:21.484434,8855,water,2,
15855,2022-02-24T02:15:21.484438,8856,water,0,
15856,2022-02-24T02:15:21.484441,8857,wind,0,
15857,2022-02-24T02:15:21.484445,8858,earth,0,
15858,2022-02-24T02:15:21.484449,8859,water,2,
15859,2022-02-24T02:15:21.484452,8860,fire,0,
15860,2022-02-24T02:15:21.484456,8861,wind,1,
15861,2022-02-24T02:15:21.484459,8862,earth,2,
15862,2022-02-24T02:15:21.484463,8863,wind,0,
15863,2022-02-24T02:15:21.484467,8864,earth,0,
15864,2022-02-24T02:15:21.484471,8865,water,0,
15865,2022-02-24T02:15:21.484474,8866,fire,0,
15866,2022-02-24T02:15:21.484478,8867,fire,1,
15867,2022-02-24T02:15:21.484482,8868,earth,0,
15868,2022-02-24T02:15:21.484485,8869,wind,1,
15869,2022-02-24T02:15:21.484489,8870,water,1,
15870,2022-02-24T02:15:21.484492,8871,wind,1,
15871,2022-02-24T02:15:21.484496,8872,fire,1,
15872,2022-02-24T02:15:21.484499,8873,wind,1,
15873,2022-02-24T02:15:21.484503,8874,energy,1,
15874,2022-02-24T02:15:21.484507,8875,fire,1,
15875,2022-02-24T02:15:21.484511,8876,fire,1,
15876,2022-02-24T02:15:21.484518,8877,wind,0,
15877,2022-02-24T02:15:21.484521,8878,energy,1,
15878,2022-02-24T02:15:21.484525,8879,earth,1,
15879,2022-02-24T02:15:21.484528,8880,water,2,
15880,2022-02-24T02:15:21.484532,8881,fire,1,
15881,2022-02-24T02:15:21.484535,8882,water,0,
15882,2022-02-24T02:15:21.484539,8883,fire,1,
15883,2022-02-24T02:15:21.484542,8884,wind,1,
15884,2022-02-24T02:15:21.484546,8885,earth,1,
15885,2022-02-24T02:15:21.484549,8886,wind,1,
15886,2022-02-24T02:15:21.484553,8887,water,2,
15887,2022-02-24T02:15:21.484557,8888,water,0,
15888,2022-02-24T02:15:21.484561,8889,water,0,
15889,2022-02-24T02:15:21.484565,8890,water,0,
15890,2022-02-24T02:15:21.484569,8891,fire,1,
15891,2022-02-24T02:15:21.484573,8892,wind,0,
15892,2022-02-24T02:15:21.484577,8893,earth,0,
15893,2022-02-24T02:15:21.484580,8894,wind,1,
15894,2022-02-24T02:15:21.484584,8895,water,1,
15895,2022-02-24T02:15:21.484588,8896,wind,1,
15896,2022-02-24T02:15:21.484592,8897,water,0,
15897,2022-02-24T02:15:21.484596,8898,energy,1,
15898,2022-02-24T02:15:21.484599,8899,wind,1,
15899,2022-02-24T02:15:21.484603,8900,water,0,
15900,2022-02-24T02:15:21.484607,8901,wind,1,
15901,2022-02-24T02:15:21.484610,8902,energy,2,
